region,position,song_name,song_id,views,duration_ms,popularity,artist_name,artist_id,album_name,album_id,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genres
UAE,30,Your Power,5qNh5WtzMbfpSj2jLlBkoD,25758,245896,93,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,Your Power,7H3vJa2HHgxb7qqclOdfJ3,2021-04-29,0.634,0.285,9,-14.007,0,0.0807,0.937,0.000359,0.232,0.203,129.65,"['electropop', 'pop']"
UAE,31,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,25568,200040,94,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,4yP0hdKOZPNshxUOjY0cZj,2020-03-20,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
UAE,32,Butter (Instrumental),1e0Wxoraz9IzFhREDqgJAe,24982,162146,82,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Butter,2BDhPi2XCYujYxU6VM0QaD,2021-05-21,0.429,0.387,1,-7.486,1,0.0753,0.000178,0.802,0.142,0.41,109.893,"['k-pop', 'k-pop boy group']"
UAE,33,Goosebumps - Remix,5uEYRdEIh9Bo4fpjDd4Na9,24678,162802,91,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,Goosebumps (Remix),3SdFuYwyWoq7kuaHdTDcyD,2021-01-15,0.841,0.593,1,-7.846,1,0.0379,0.418,0.0,0.124,0.808,124.917,"['rap', 'slap house']"
UAE,34,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,4cG7HUWYHBV6R6tHn1gxrl,24035,169153,94,Riton,7i9j813KFoSBMldGqlh2Z1,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],39qsmsNRXjVaFqTZj9af0j,2021-01-15,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,"['dance pop', 'house', 'pop dance', 'tropical house', 'uk dance']"
UAE,35,Heat Waves,02MWAaffLxlfxAUY7c5dvx,23835,238805,85,Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,Dreamland (+ Bonus Levels),0KTj6k94XZh0c6IEMfxeWV,2020-08-06,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,"['gauze pop', 'indietronica', 'shiver pop']"
UAE,36,hope ur ok,1zejeOnykpCoyVSit6Bwp3,23699,209560,87,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,SOUR,6s84u2TUpR3wdUv4NgKA2j,2021-05-21,0.443,0.298,0,-12.181,1,0.0644,0.388,1e-05,0.103,0.172,77.253,['pop']
UAE,37,SUN GOES DOWN,34eF4BoV8FPk0uhAAoqU7h,22897,168275,84,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,SUN GOES DOWN,30jNiJYIOY3ok6LzaO0Wv0,2021-05-21,0.551,0.636,2,-6.798,1,0.054,0.0837,4.28e-06,0.112,0.148,174.065,"['lgbtq+ hip hop', 'pop rap']"
UAE,38,a m a r i,2cnKST6T9qUo2i907lm8zX,22889,148421,87,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,The Off-Season,4JAvwK4APPArjIsOdGoJXX,2021-05-14,0.725,0.713,4,-6.173,0,0.187,0.127,0.0,0.617,0.207,65.988,"['conscious hip hop', 'north carolina hip hop', 'rap']"
UAE,39,Mood (feat. iann dior),4jPy3l0RUwlUI9T5XHBW2m,22240,140533,91,24kGoldn,6fWVd57NKTalqvmjRd2t8Z,El Dorado,270o30h7cAlEhBnbuSpFZq,2021-03-26,0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,['cali rap']
UAE,40,telepatía,6tDDoYIxWvMLTdKpjFkc1B,22164,160191,93,Kali Uchis,1U1el3k54VvEUzo3ybLPlM,Sin Miedo (del Amor y Otros Demonios) ∞,00wSTrFxoSzA7eeS1UxHgd,2020-12-04,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,"['colombian pop', 'pop']"
UAE,41,Save Your Tears,5QO79kh1waicV47BqGRL3g,22079,215626,93,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,4yP0hdKOZPNshxUOjY0cZj,2020-03-20,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,"['canadian contemporary r&b', 'canadian pop', 'pop']"
UAE,42,Someone You Loved,7qEHsqek33rTcFNT9PFqLf,21611,182160,89,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,Divinely Uninspired To A Hellish Extent,5658aM19fA3JVwTK6eQX70,2019-05-17,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,"['pop', 'uk pop']"
UAE,43,The Business,6f3Slt0GbA2bPZlz0aIFXN,21058,164000,93,Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,The Business,2adSO4KU3FDjeM1PXCRDZm,2020-09-16,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']"
UAE,44,Hold On,1nahzW3kfMuwReTka28tH5,21038,170813,85,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Justice,5dGWwsZ9iB2Xc3UKR0gif2,2021-03-19,0.658,0.634,1,-6.068,0,0.0431,0.0104,0.0,0.12,0.302,140.002,"['canadian pop', 'pop', 'post-teen pop']"
UAE,45,"Lemonade (feat. Gunna, Don Toliver & NAV)",7hxHWCCAIIxFLCzvDgnQHX,20666,195428,83,Internet Money,6MPCFvOQv5cIGfw3jODMF0,B4 The Storm,2vGU0DOcfsDee0euvhl1iZ,2020-08-28,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,"['pop rap', 'rap', 'trap']"
UAE,46,Levitating,39LLxExYz6ewLAcYrzQQyP,20522,203807,86,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,2020-03-27,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,"['dance pop', 'pop', 'uk pop']"
['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop']
UAE,48,Up,1M4OcYkxAtu3ErzSgDEfoi,19512,156944,82,Cardi B,4kYSro6naA4h99UJvo89HB,Up (Instrumental),0Fe4Uj7GkgA1uDGGk8s92C,2021-02-04,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,"['dance pop', 'pop', 'pop rap', 'rap']"
UAE,49,Don't Start Now,3PfIrDoz19wz7qK7tYeu62,18964,183290,84,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,2020-03-27,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,"['dance pop', 'pop', 'uk pop']"
UAE,50,Streets,60ynsPSSKe6O3sfwRnIBRf,18689,226986,91,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,2019-11-07,0.749,0.463,11,-8.433,1,0.0828,0.208,0.0371,0.337,0.19,90.028,"['dance pop', 'pop', 'pop rap']"
Panama,1,Fiel,7Bk0uXKk1uPT0XuQbpFzvs,143164,261665,95,Los Legendarios,0n6sKrG0xKAf8xmdqeNGke,Los Legendarios 001,7g5WqPI4CdA22Cy8LxRXCf,2021-02-04,0.849,0.701,6,-4.407,0,0.06,0.407,0.0,0.112,0.505,98.005,"['latin', 'reggaeton', 'trap latino']"
['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop']
Panama,3,Pareja Del Año,2rCbl9naJYhaxjLsfx88uM,133258,195053,94,Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,Pareja Del Año,202FLmfHxcvLHPiqmAjWyJ,2021-04-16,0.715,0.622,4,-5.102,0,0.046,0.163,0.0,0.0948,0.808,80.015,"['colombian pop', 'latin', 'reggaeton', 'reggaeton colombiano']"
Panama,4,2/Catorce,71R8HJxQk5qMiRstrlXN9t,127391,212031,89,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,2/Catorce,23ceOvjypWsCUj9ZrW8Fno,2021-02-14,0.54,0.455,3,-5.988,1,0.224,0.675,1.08e-05,0.12,0.432,83.876,"['puerto rican pop', 'trap latino']"
Panama,5,Todo De Ti,4fSIb4hdOQ151TILNsSEaF,126538,202770,90,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,Todo De Ti,3zjKITMp5FHj5aqtWWXrxH,2021-05-20,0.808,0.626,3,-4.577,0,0.0353,0.397,0.00584,0.102,0.569,127.955,"['puerto rican pop', 'trap latino']"
Panama,6,EL MAKINON,2FSGUA0gFgGeQdprjtGM2M,116746,209160,91,KAROL G,790FomKkXshlbRYZFtlgla,KG0516,5CS8E6JVACItYto4OOJoPW,2021-03-26,0.635,0.706,5,-3.224,0,0.125,0.256,0.0,0.108,0.443,88.863,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
Panama,7,Am,2dNhNlpZAtV4lwAFW45LIv,112245,182496,93,Nio Garcia,5hdhHgpxyniooUiQVaPxQ0,AM,3dGUvydBX9qhg2YBMsVope,2021-01-28,0.83,0.517,6,-6.416,0,0.333,0.399,8.95e-05,0.0916,0.616,171.959,"['latin', 'reggaeton', 'trap latino']"
Panama,8,Sal y Perrea,5u7twkeask1VIyDeNTElSU,108930,216510,86,Sech,77ziqFxp5gaInVrF2lj4ht,42,3tRrovXWGrSfBU3MYHqsVJ,2021-04-15,0.786,0.899,10,-0.515,1,0.127,0.192,0.000189,0.299,0.813,90.025,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']"
Panama,9,911,2p2Q23iaaPSEa1tI6TsCVX,104266,215891,80,Sech,77ziqFxp5gaInVrF2lj4ht,42,3tRrovXWGrSfBU3MYHqsVJ,2021-04-15,0.795,0.655,7,-3.815,1,0.0422,0.076,1.76e-06,0.296,0.744,93.029,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']"
Panama,10,Bandido,1xK1Gg9SxG8fy2Ya373oqb,100973,232853,91,Myke Towers,7iK8PXO48WeuP03g8YR51W,Bandido,5sIyJyOgwEIOgBhLxIGG3t,2020-12-10,0.713,0.617,8,-4.637,1,0.0887,0.122,0.0,0.0962,0.682,168.021,['trap latino']
['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop']
Panama,12,Butter,3VqeTFIvhxu3DIe4eZVzGq,92369,164441,98,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Butter,2BDhPi2XCYujYxU6VM0QaD,2021-05-21,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0906,0.695,109.997,"['k-pop', 'k-pop boy group']"
Panama,13,DÁKITI,4MzXwWMhyBbmu6hOcLVD49,81659,205090,88,Bad Bunny,4q3ewBCX7sLwd24euuV69X,EL ÚLTIMO TOUR DEL MUNDO,2d9BCZeAAhiZWPpbX9aPCW,2020-11-27,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,"['latin', 'reggaeton', 'trap latino']"
Panama,14,LA NOCHE DE ANOCHE,2XIc1pqjXV3Cr2BQUGNBck,74961,203200,90,Bad Bunny,4q3ewBCX7sLwd24euuV69X,EL ÚLTIMO TOUR DEL MUNDO,2d9BCZeAAhiZWPpbX9aPCW,2020-11-27,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,"['latin', 'reggaeton', 'trap latino']"
Panama,15,good 4 u,4ZtFanR9U6ndgddUvNcjcG,72480,178146,93,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,SOUR,6s84u2TUpR3wdUv4NgKA2j,2021-05-21,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,['pop']
Panama,16,Wao,2B4nQ6yvVVBMqfgOrYtubb,69855,178266,81,Sech,77ziqFxp5gaInVrF2lj4ht,42,3tRrovXWGrSfBU3MYHqsVJ,2021-04-15,0.709,0.595,0,-3.349,1,0.099,0.653,0.000253,0.134,0.747,174.004,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']"
['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop']
Panama,18,Reloj,4loQgPwJHocL3dFwLfjb1J,62464,231594,80,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,Afrodisíaco,3fq06DDIkadDRB9RuBb22v,2020-11-13,0.823,0.537,8,-2.627,1,0.211,0.176,3.75e-06,0.124,0.608,175.965,"['puerto rican pop', 'trap latino']"
Panama,19,MONTERO (Call Me By Your Name),67BtfxlNbhBmCDR2L2l8qd,62057,137875,100,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,MONTERO (Call Me By Your Name),2Hjcfw8zHN4dJDZJGOzLd6,2021-03-31,0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,"['lgbtq+ hip hop', 'pop rap']"
Panama,20,Aloha,5RAIMjdrCEjpjaR5tBATXU,60939,241659,86,Maluma,1r4hJ1h58CWwUQe3MxPuau,"Aloha (feat. Darell, Mambo Kingz & Dj Luian)",7F8Usvm4Vj3XlRztSBRfEH,2021-03-05,0.807,0.712,1,-5.757,1,0.1,0.532,2.37e-05,0.163,0.792,100.004,"['latin', 'reggaeton', 'reggaeton colombiano']"
Panama,21,Ella No Es Tuya - Remix,5YYW3yRktprLRr47WK219Y,59022,218106,88,Rochy RD,4riOEaOW5hCeqomFDBk0aP,Ella No Es Tuya (Remix),5Jk2ROWL8a4RxmFNiT8pvA,2021-02-03,0.585,0.611,6,-4.132,1,0.288,0.39,0.0,0.649,0.962,97.041,"['dembow', 'dominican pop', 'rap dominicano', 'trap latino']"
Panama,22,La Nota,5VzNsUnLmYcRfRfxpQsusa,58807,216107,74,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,Dopamina,2yYl7Q3GOoBjznGy0Rsc2f,2021-04-09,0.736,0.632,11,-4.939,0,0.0648,0.18,0.0,0.349,0.503,92.03,"['colombian pop', 'latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
Panama,23,Kiss Me More (feat. SZA),748mdHapucXQri7IAO8yFK,57531,208866,98,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Kiss Me More (feat. SZA),1OnzqJTL9bwe4kvaLxRYxt,2021-04-09,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,"['dance pop', 'pop', 'pop rap']"
Panama,24,512,5jzEwSyyymBlf1fa1o39T2,56931,193636,87,Mora,0Q8NcsJwoCbZOHHW63su5S,Primer Dia de Clases,5r8T7S23cVDSd7a045h4N5,2021-02-05,0.818,0.673,4,-7.542,0,0.148,0.348,0.0,0.172,0.695,87.961,"['reggaeton', 'reggaeton flow', 'trap latino']"
Panama,25,Peaches (feat. Daniel Caesar & Giveon),4iJyoBOLtHqaGxP12qzhQI,56424,198081,99,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Justice,5dGWwsZ9iB2Xc3UKR0gif2,2021-03-19,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,"['canadian pop', 'pop', 'post-teen pop']"
Panama,26,No Te Enamores - Remix,2mM3gZ0BbPwPPMelbA8vgt,53845,289933,85,Milly,7kXCcNRLEnblbTAppPraBp,No Te Enamores (Remix),77aeZo4yYPoMsnnRtPPpuk,2020-11-20,0.824,0.837,5,-4.603,1,0.107,0.573,1.66e-05,0.271,0.58,100.021,"['reggaeton', 'reggaeton flow', 'trap latino']"
['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop']
Panama,28,Botella Tras Botella,2MnLkFqY9Rpg9s3Zv6ZJdK,53134,197333,92,Gera MX,2hejA1Dkf8v8R0koF44FvW,Botella Tras Botella,3Jv8XjzlQel3avRbOzysXB,2021-04-23,0.727,0.546,0,-4.572,1,0.0437,0.656,0.0,0.122,0.69,106.891,"['mexican hip hop', 'rap conciencia']"
Panama,29,Mi Niña,2bgcUk2A3jjKbCJ7KPquTi,50915,213313,85,Wisin,3E6xrwgnVfYCrCs0ePERDz,Mi Niña,5F7rUv9XZPAnNfeKCYkqZS,2020-09-23,0.823,0.821,8,-3.402,0,0.166,0.31,4.28e-06,0.143,0.791,99.999,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']"
Panama,30,La Mamá de la Mamá,2L95U6syP0bV3fkYYOzmiW,50159,219000,82,El Alfa,2oQX8QiMXOyuqbcZEFsZfm,La Mamá de la Mamá,2WG76KEpCWL8c790ZIEXk7,2021-04-08,0.922,0.927,11,-3.025,1,0.105,0.283,0.00331,0.719,0.796,129.978,"['dembow', 'latin', 'rap dominicano', 'reggaeton', 'trap latino']"
Panama,31,Explícito,6qraVL4IJaIj0IuEexYJNa,49998,195066,85,Myke Towers,7iK8PXO48WeuP03g8YR51W,Para Mi Ex,4ht3ZwHsmWhrrR8LcKd62u,2020-12-15,0.828,0.83,2,-3.371,1,0.047,0.348,1.6e-05,0.0613,0.422,95.007,['trap latino']
Panama,32,Baila Conmigo (with Rauw Alejandro),079Ey5uxL04AKPQgVQwx5h,48536,186087,89,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,Revelación - EP,2jGa3OwXatFYQAIS7OV7k9,2021-03-12,0.823,0.544,5,-7.132,1,0.0715,0.0215,0.00315,0.0966,0.664,149.903,"['dance pop', 'pop', 'post-teen pop']"
Panama,33,Otra Baby,4f2nbpKWfnj7tNyL2Ihj9n,48301,227800,69,Akim,2y0XUKKpAeeGyQ5ND7dTY3,Otra Baby,1f15Kn5Jb4sKbG8bhW5NwZ,2021-01-29,0.714,0.522,1,-4.715,1,0.145,0.312,0.000118,0.053,0.587,179.931,['panamanian pop']
['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop']
Panama,35,Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF,46870,203064,91,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,5lKlFlReHOLShQKyRv6AL9,2020-03-27,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,"['dance pop', 'pop', 'uk pop']"
Panama,36,Fan de Tus Fotos,1mauYRwbpoGQX6itP2FAJC,46721,197647,84,Nicky Jam,1SupJlEpv7RS2tPNRaHViT,Fan de Tus Fotos,2AWg2kHOfuRPjJKYyttF9T,2021-02-08,0.728,0.689,7,-5.718,1,0.0725,0.293,1.26e-05,0.109,0.431,170.089,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']"
Panama,37,Una Locura,5y7DaS3jAc9eZzcSOoUIwU,46539,230693,84,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,Enoc,69iuPQsXel3luOSDNF0q2Q,2020-09-04,0.714,0.761,5,-4.596,0,0.0427,0.139,0.00035,0.241,0.906,168.022,"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']"
Panama,38,deja vu,6HU7h9RYOaPRFeh0R3UeAr,45797,215506,89,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,SOUR,6s84u2TUpR3wdUv4NgKA2j,2021-05-21,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,['pop']
Panama,39,telepatía,6tDDoYIxWvMLTdKpjFkc1B,42572,160191,93,Kali Uchis,1U1el3k54VvEUzo3ybLPlM,Sin Miedo (del Amor y Otros Demonios) ∞,00wSTrFxoSzA7eeS1UxHgd,2020-12-04,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,"['colombian pop', 'pop']"
Panama,40,drivers license,5wANPM4fQCJwkGd4rN57mH,42534,242013,88,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,SOUR,6s84u2TUpR3wdUv4NgKA2j,2021-05-21,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,['pop']
Panama,41,Hasta Abajo,4PEfJZpVjdclfzZ9XO8uDw,42389,229826,83,Kevin Roldan,1RBzGO6Nm3uyhUSxP7EDWO,KrING,0UEG3km1FB7nGZHwiSun8x,2019-10-04,0.714,0.671,5,-5.119,1,0.362,0.289,0.0,0.325,0.641,169.732,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton colombiano', 'reggaeton flow', 'trap latino']"
Panama,42,TE MUDASTE,5RubKOuDoPn5Kj5TLVxSxY,41374,130013,86,Bad Bunny,4q3ewBCX7sLwd24euuV69X,EL ÚLTIMO TOUR DEL MUNDO,2d9BCZeAAhiZWPpbX9aPCW,2020-11-27,0.811,0.637,10,-4.835,0,0.0591,0.234,0.000572,0.118,0.471,92.025,"['latin', 'reggaeton', 'trap latino']"
Panama,43,La Curiosidad,4HYDUMY0xSpeBr0AMY9cUz,39724,219048,83,Jay Wheeler,2cPqdH7XMvwaBJEVjheH8g,Platonicos,5sEpXan86hEcM8eZSAoWhw,2020-06-12,0.845,0.677,11,-4.798,0,0.136,0.269,0.000917,0.108,0.68,90.013,"['latin', 'reggaeton', 'trap latino']"
Panama,44,Dynamite,4saklk6nie3yiGePpBwUoc,38701,199053,91,BTS,3Nrfpe0tUJi4K4DXYWgMUX,BE,2qehskW9lYGWfYb0xPZkrS,2020-11-20,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,"['k-pop', 'k-pop boy group']"
Panama,45,Machu Picchu,6RV9pRLIQiXm3qTGeyQluf,37854,179004,76,Camilo,28gNT5KBp7IjEOQoevXf9N,Mis Manos,1PuH88Md0tzB8UrnBfboJA,2021-03-04,0.788,0.789,0,-2.39,1,0.124,0.397,0.0,0.226,0.867,167.897,"['colombian pop', 'reggaeton colombiano']"
Panama,46,LOCATION,478g4LSkyMB1PMkVOVmIaE,37031,263013,74,KAROL G,790FomKkXshlbRYZFtlgla,KG0516,5CS8E6JVACItYto4OOJoPW,2021-03-26,0.771,0.765,1,-3.887,0,0.0508,0.0487,0.0,0.313,0.66,115.984,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
Panama,47,Leave The Door Open,7MAibcTli4IisCtbHKrGMh,36870,242096,96,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,Leave The Door Open,7dfPqXck6BB9wpThrVYBss,2021-03-05,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,"['dance pop', 'pop']"
Panama,48,Hawái,1yoMvmasuxZfqHEipJhRbp,36733,199112,81,Maluma,1r4hJ1h58CWwUQe3MxPuau,PAPI JUANCHO,0p2yf6DucEgvj8Uk8KXJJv,2020-08-21,0.783,0.727,6,-3.454,0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,"['latin', 'reggaeton', 'reggaeton colombiano']"
Panama,49,Travesuras - Remix,0VWLId2RwPCno9s1cJm2Vy,36445,324426,85,Nio Garcia,5hdhHgpxyniooUiQVaPxQ0,Travesuras (Remix),1rQpXDegLbNBpe0fshpeKa,2021-03-11,0.739,0.788,1,-5.198,1,0.0731,0.0513,0.0,0.282,0.473,175.996,"['latin', 'reggaeton', 'trap latino']"
Panama,50,Chica Ideal,21N4Buj4xsyLb218lYle61,34253,183240,84,Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,Chica Ideal,7aS92ROK5rixV65VSRGPct,2020-10-16,0.574,0.891,0,-3.665,0,0.157,0.0847,0.0,0.16,0.707,100.978,"['colombian pop', 'latin', 'reggaeton', 'reggaeton colombiano']"
Peru,1,Pareja Del Año,2rCbl9naJYhaxjLsfx88uM,1148310,195053,94,Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,Pareja Del Año,202FLmfHxcvLHPiqmAjWyJ,2021-04-16,0.715,0.622,4,-5.102,0,0.046,0.163,0.0,0.0948,0.808,80.015,"['colombian pop', 'latin', 'reggaeton', 'reggaeton colombiano']"
Peru,2,Butter,3VqeTFIvhxu3DIe4eZVzGq,1121961,164441,98,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Butter,2BDhPi2XCYujYxU6VM0QaD,2021-05-21,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0906,0.695,109.997,"['k-pop', 'k-pop boy group']"
Peru,3,Fiel,7Bk0uXKk1uPT0XuQbpFzvs,965912,261665,95,Los Legendarios,0n6sKrG0xKAf8xmdqeNGke,Los Legendarios 001,7g5WqPI4CdA22Cy8LxRXCf,2021-02-04,0.849,0.701,6,-4.407,0,0.06,0.407,0.0,0.112,0.505,98.005,"['latin', 'reggaeton', 'trap latino']"
Peru,4,Am,2dNhNlpZAtV4lwAFW45LIv,777581,182496,93,Nio Garcia,5hdhHgpxyniooUiQVaPxQ0,AM,3dGUvydBX9qhg2YBMsVope,2021-01-28,0.83,0.517,6,-6.416,0,0.333,0.399,8.95e-05,0.0916,0.616,171.959,"['latin', 'reggaeton', 'trap latino']"
Peru,5,Todo De Ti,4fSIb4hdOQ151TILNsSEaF,709016,202770,90,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,Todo De Ti,3zjKITMp5FHj5aqtWWXrxH,2021-05-20,0.808,0.626,3,-4.577,0,0.0353,0.397,0.00584,0.102,0.569,127.955,"['puerto rican pop', 'trap latino']"
Peru,6,Sal y Perrea,5u7twkeask1VIyDeNTElSU,690680,216510,86,Sech,77ziqFxp5gaInVrF2lj4ht,42,3tRrovXWGrSfBU3MYHqsVJ,2021-04-15,0.786,0.899,10,-0.515,1,0.127,0.192,0.000189,0.299,0.813,90.025,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']"
Peru,7,EL MAKINON,2FSGUA0gFgGeQdprjtGM2M,678141,209160,91,KAROL G,790FomKkXshlbRYZFtlgla,KG0516,5CS8E6JVACItYto4OOJoPW,2021-03-26,0.635,0.706,5,-3.224,0,0.125,0.256,0.0,0.108,0.443,88.863,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
Peru,8,Miénteme,0cOa970mzTWAxKtltpkpLc,666883,165275,87,TINI,7vXDAI8JwjW531ouMGbfcp,Miénteme,4D9XS6o1GNMmuUWhI5Qixg,2021-04-29,0.85,0.541,2,-4.522,1,0.0674,0.161,5.01e-06,0.286,0.916,92.003,"['latin pop', 'pop argentino']"
Peru,9,2/Catorce,71R8HJxQk5qMiRstrlXN9t,626078,212031,89,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,2/Catorce,23ceOvjypWsCUj9ZrW8Fno,2021-02-14,0.54,0.455,3,-5.988,1,0.224,0.675,1.08e-05,0.12,0.432,83.876,"['puerto rican pop', 'trap latino']"
