,country,place,song_name,song_id,views
221,Belgium,22,Tout l'univers,3MvY2XbGYFi6p2dgmdcOYG,184985
222,Belgium,23,Butter,3VqeTFIvhxu3DIe4eZVzGq,181276
223,Belgium,24,El Diablo,5qqQgao22OUr6rx3y0TPIe,179470
224,Belgium,25,Σ. MOROSE,0fukO3WYYUHaXOrvEohpEG,179427
225,Belgium,26,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,3iw6V4LH7yPj1ESORX9RIN,175455
226,Belgium,27,1 Op Een Miljoen,1Ox6RIOerYvgRH9AxIl4DO,171484
227,Belgium,28,Rasputin,0b18g3G5spr4ZCkz7Y6Q0Q,168883
228,Belgium,29,Your Power,5qNh5WtzMbfpSj2jLlBkoD,165895
229,Belgium,30,Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF,164412
230,Belgium,31,Your Love (9PM),5YaskwnGDZFDRipaqzbwQx,161668
231,Belgium,32,Je me casse,559RWsQqSe4fNUffI9P7mW,161031
232,Belgium,33,Wasted Love (feat. Lagique),2pPO9YecZimmuVQfIzfV6U,159058
233,Belgium,34,Rise,7HXBG0W8gFJwHUh5mVF9tf,158340
234,Belgium,35,Mata Hari,3wuvVwA5RaifHz1uqKac8P,155186
235,Belgium,36,WITHOUT YOU,27OeeYzk6klgBh83TSvGMA,153303
236,Belgium,37,HAINE&SEX,6Vcxzw4ifKqYxVrp3ckpVF,152613
237,Belgium,38,10 Years,4O0LQKVT6hGmVGNwizmydg,150700
238,Belgium,39,traitor,5CZ40GBx1sQ9agT82CLQCT,146147
239,Belgium,40,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,145002
240,Belgium,41,Voices,5zxZ7M4RgWZUHlMEwac8vt,144794
241,Belgium,42,Another Love,7jtQIBanIiJOMS6RyCx6jZ,143693
242,Belgium,43,Little Bit of Love,3Iba59sFmGhQ4kbCY5L8AX,142747
243,Belgium,44,Vuurwerk,0ij4IjHf1J5gEz7vdX6fAk,142400
244,Belgium,45,Beautiful Mistakes (feat. Megan Thee Stallion),6fRxMU4LWwyaSSowV441IU,141297
245,Belgium,46,Fever,3F1P0QzdXtBz0MXy7KIO5w,141270
246,Belgium,47,RAPSTAR,43PGPuHIlVOc04jrZVh9L6,138548
247,Belgium,48,Discoteque,7dMOzsTZOUtOF7W5kLN0gf,138297
248,Belgium,49,Save Your Tears (with Ariana Grande) (Remix),37BZB0z9T8Xu7U3e65qxFy,137786
249,Belgium,50,La Seleçao,2vd2HEhrkafOi2uveHjzzh,136134
250,Brazil,1,Bipolar,0qxLQ6opocOGyFnlXqJ53x,7179119
251,Brazil,2,"Volta Bebê, Volta Neném",4wQUopWk9Ed7Ng5qpKN5qd,6333177
252,Brazil,3,Batom de Cereja - Ao Vivo,2MZQAvsA7aZDssppBLRxYp,6143162
253,Brazil,4,Tipo Gin - Ao Vivo,4llr8mcoauwrHBtjGb7F9S,5817908
254,Brazil,5,Liberdade (Quando o Grave Bate Forte),2QLbRVzixE282JSQjBz2DG,5106074
255,Brazil,6,Disco Arranhado - Funk Remix,2Gjt4rUHBUH0rMKpBg0hF4,4911466
256,Brazil,7,good 4 u,4ZtFanR9U6ndgddUvNcjcG,4730595
257,Brazil,8,Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,2SUPbyD77tJuOUbqbxct6l,4353858
258,Brazil,9,Paradigmas,17UfXrL7Run3GyZJW4uRjC,4221874
259,Brazil,10,Vida Louca,7IG7laqVpcvIIULrwWP5SA,4094099
260,Brazil,11,Tapão Na Raba,58pgi1RpcU2fVJsxhm7BIr,4058711
261,Brazil,12,Só Não Divulga,3HquWF2pZmWYu3WAEP9Heb,4058458
262,Brazil,13,Baby Me Atende,5R9KPXQVeyqsHZoPLMgfNy,3749826
263,Brazil,14,"Ele É Ele, Eu Sou Eu",7EWXP47VlXKO3r7mNxuWHw,3721729
264,Brazil,15,Preta do Cabelo Cacheado,3lJ8BcGM1ROQ1ufneU3Qya,3707331
265,Brazil,16,Facas - Ao Vivo,1ere9b9vDw2N3m9d4uiXxa,3563745
266,Brazil,17,Butter,3VqeTFIvhxu3DIe4eZVzGq,3230426
267,Brazil,18,Não Pode Se Apaixonar,1HoapWs5KcMzs8QYdgg9Kt,3205034
268,Brazil,19,Troca,6HV630GY0GT3RN2efFRmbP,3120646
269,Brazil,20,Só de Sacanagem - Ao Vivo,40zJaB3z53PGaxIkYyieBP,3084879
270,Brazil,21,ATENÇÃO,5AhnPqydkYbZAp4NkyJ7ED,3012809
